,country,year,suicides_no,population,suicides_rate
11617,Hungary,2012,655,1049911,62.39
11618,Hungary,2012,683,1396201,48.92
11619,Hungary,2012,124,498354,24.88
11620,Hungary,2012,148,685537,21.59
11621,Hungary,2012,219,1343763,16.3
11622,Hungary,2012,82,618784,13.25
11623,Hungary,2012,160,1408223,11.36
11624,Hungary,2012,28,664791,4.21
11625,Hungary,2012,15,586456,2.56
11626,Hungary,2012,2,497525,0.4
11627,Hungary,2012,0,470870,0.0
11628,Hungary,2013,201,234783,85.61
11629,Hungary,2013,606,1058520,57.25
11630,Hungary,2013,613,1409798,43.48
11631,Hungary,2013,106,503084,21.07
11632,Hungary,2013,107,664876,16.09
11633,Hungary,2013,200,1349472,14.82
11634,Hungary,2013,155,1416711,10.94
11635,Hungary,2013,60,608253,9.86
11636,Hungary,2013,31,642913,4.82
11637,Hungary,2013,12,576334,2.08
11638,Hungary,2013,1,471456,0.21
11639,Hungary,2013,0,497640,0.0
11640,Hungary,2014,179,237767,75.28
11641,Hungary,2014,600,1063532,56.42
11642,Hungary,2014,495,1422078,34.81
11643,Hungary,2014,130,648134,20.06
11644,Hungary,2014,81,508688,15.92
11645,Hungary,2014,183,1351899,13.54
11646,Hungary,2014,72,595596,12.09
11647,Hungary,2014,152,1423878,10.68
11648,Hungary,2014,23,624055,3.69
11649,Hungary,2014,8,564343,1.42
11650,Hungary,2014,2,499483,0.4
11651,Hungary,2014,0,473335,0.0
11652,Hungary,2015,221,241730,91.42
11653,Hungary,2015,496,1065443,46.55
11654,Hungary,2015,472,1432703,32.94
11655,Hungary,2015,123,514721,23.9
11656,Hungary,2015,129,637775,20.23
11657,Hungary,2015,181,1350675,13.4
11658,Hungary,2015,69,582471,11.85
11659,Hungary,2015,132,1429644,9.23
11660,Hungary,2015,27,610907,4.42
11661,Hungary,2015,15,551149,2.72
11662,Hungary,2015,2,499016,0.4
11663,Hungary,2015,1,473285,0.21
11664,Hungary,2016,214,246437,86.84
11665,Hungary,2016,495,1064355,46.51
11666,Hungary,2016,450,1439105,31.27
11667,Hungary,2016,120,521024,23.03
11668,Hungary,2016,98,633114,15.48
11669,Hungary,2016,161,1346205,11.96
11670,Hungary,2016,58,568065,10.21
11671,Hungary,2016,121,1432415,8.45
11672,Hungary,2016,30,602785,4.98
11673,Hungary,2016,14,536865,2.61
11674,Iceland,1985,7,21900,31.96
11675,Iceland,1985,5,16400,30.49
11676,Iceland,1985,7,25800,27.13
11677,Iceland,1985,5,20500,24.39
11678,Iceland,1985,4,17500,22.86
11679,Iceland,1985,1,4500,22.22
11680,Iceland,1985,3,25000,12.0
11681,Iceland,1985,0,21200,0.0
11682,Iceland,1985,0,19400,0.0
11683,Iceland,1985,0,20400,0.0
11684,Iceland,1985,0,6100,0.0
11685,Iceland,1985,0,21400,0.0
11686,Iceland,1986,2,6300,31.75
11687,Iceland,1986,8,26400,30.3
11688,Iceland,1986,6,20700,28.99
11689,Iceland,1986,5,17800,28.09
11690,Iceland,1986,4,16700,23.95
11691,Iceland,1986,5,21700,23.04
11692,Iceland,1986,1,4400,22.73
11693,Iceland,1986,3,25500,11.76
11694,Iceland,1986,1,19600,5.1
11695,Iceland,1986,1,20900,4.78
11696,Iceland,1986,1,21700,4.61
11697,Iceland,1986,0,20600,0.0
11698,Iceland,1987,10,18100,55.25
11699,Iceland,1987,2,4600,43.48
11700,Iceland,1987,5,17000,29.41
11701,Iceland,1987,6,27100,22.14
11702,Iceland,1987,4,21100,18.96
11703,Iceland,1987,4,21700,18.43
11704,Iceland,1987,2,19900,10.05
11705,Iceland,1987,2,26200,7.63
11706,Iceland,1987,1,21800,4.59
11707,Iceland,1987,0,21000,0.0
11708,Iceland,1987,0,20600,0.0
11709,Iceland,1987,0,6500,0.0
11710,Iceland,1988,7,17200,40.7
11711,Iceland,1988,11,28000,39.29
11712,Iceland,1988,8,21900,36.53
11713,Iceland,1988,4,21500,18.6
11714,Iceland,1988,1,6600,15.15
11715,Iceland,1988,2,26900,7.43
11716,Iceland,1988,1,18400,5.43
11717,Iceland,1988,1,20600,4.85
11718,Iceland,1988,0,21200,0.0
11719,Iceland,1988,0,20600,0.0
11720,Iceland,1988,0,21700,0.0
11721,Iceland,1988,0,4600,0.0
11722,Iceland,1989,6,21800,27.52
11723,Iceland,1989,4,18500,21.62
11724,Iceland,1989,6,29100,20.62
11725,Iceland,1989,1,6700,14.93
11726,Iceland,1989,2,17500,11.43
11727,Iceland,1989,2,21700,9.22
11728,Iceland,1989,1,20900,4.78
11729,Iceland,1989,0,21000,0.0
11730,Iceland,1989,0,27800,0.0
11731,Iceland,1989,0,20700,0.0
11732,Iceland,1989,0,21700,0.0
11733,Iceland,1989,0,4600,0.0
11734,Iceland,1990,10,21400,46.73
11735,Iceland,1990,8,17700,45.2
11736,Iceland,1990,9,21700,41.47
11737,Iceland,1990,8,29800,26.85
11738,Iceland,1990,3,28600,10.49
11739,Iceland,1990,1,20700,4.83
11740,Iceland,1990,1,21100,4.74
11741,Iceland,1990,0,20600,0.0
11742,Iceland,1990,0,18700,0.0
11743,Iceland,1990,0,6800,0.0
11744,Iceland,1990,0,21500,0.0
11745,Iceland,1990,0,4700,0.0
11746,Iceland,1991,13,21300,61.03
11747,Iceland,1991,2,4800,41.67
11748,Iceland,1991,5,17700,28.25
11749,Iceland,1991,6,30900,19.42
11750,Iceland,1991,3,19000,15.79
11751,Iceland,1991,3,21900,13.7
11752,Iceland,1991,3,29500,10.17
11753,Iceland,1991,1,20600,4.85
11754,Iceland,1991,1,20600,4.85
11755,Iceland,1991,0,21300,0.0
11756,Iceland,1991,0,7000,0.0
11757,Iceland,1991,0,21300,0.0
11758,Iceland,1992,9,21900,41.1
11759,Iceland,1992,4,17900,22.35
11760,Iceland,1992,4,21200,18.87
11761,Iceland,1992,6,31900,18.81
11762,Iceland,1992,2,19000,10.53
11763,Iceland,1992,2,30500,6.56
11764,Iceland,1992,1,21400,4.67
11765,Iceland,1992,0,20500,0.0
11766,Iceland,1992,0,20500,0.0
11767,Iceland,1992,0,7000,0.0
11768,Iceland,1992,0,21400,0.0
11769,Iceland,1992,0,4800,0.0
11770,Iceland,1993,5,21000,23.81
11771,Iceland,1993,4,18100,22.1
11772,Iceland,1993,7,32800,21.34
11773,Iceland,1993,3,21700,13.82
11774,Iceland,1993,4,31500,12.7
11775,Iceland,1993,2,19000,10.53
11776,Iceland,1993,1,21200,4.72
11777,Iceland,1993,0,20400,0.0
11778,Iceland,1993,0,20700,0.0
11779,Iceland,1993,0,7300,0.0
11780,Iceland,1993,0,21800,0.0
11781,Iceland,1993,0,5000,0.0
11782,Iceland,1994,2,7300,27.4
11783,Iceland,1994,5,21100,23.7
11784,Iceland,1994,8,33800,23.67
11785,Iceland,1994,4,18200,21.98
11786,Iceland,1994,4,21500,18.6
11787,Iceland,1994,1,19200,5.21
11788,Iceland,1994,1,20500,4.88
11789,Iceland,1994,0,21000,0.0
11790,Iceland,1994,0,32500,0.0
11791,Iceland,1994,0,20700,0.0
11792,Iceland,1994,0,21900,0.0
11793,Iceland,1994,0,5000,0.0
11794,Iceland,1995,8,21000,38.1
11795,Iceland,1995,5,18300,27.32
11796,Iceland,1995,4,21300,18.78
11797,Iceland,1995,5,34900,14.33
11798,Iceland,1995,1,7500,13.33
11799,Iceland,1995,2,20700,9.66
11800,Iceland,1995,1,19400,5.15
11801,Iceland,1995,1,33400,2.99
11802,Iceland,1995,0,20500,0.0
11803,Iceland,1995,0,20700,0.0
11804,Iceland,1995,0,21900,0.0
11805,Iceland,1995,0,5100,0.0
11806,Iceland,1996,9,20500,43.9
11807,Iceland,1996,2,5400,37.04
11808,Iceland,1996,8,35700,22.41
11809,Iceland,1996,4,18300,21.86
11810,Iceland,1996,4,21500,18.6
11811,Iceland,1996,1,7600,13.16
11812,Iceland,1996,2,34300,5.83
11813,Iceland,1996,1,19400,5.15
11814,Iceland,1996,1,20700,4.83
11815,Iceland,1996,1,21900,4.57
11816,Iceland,1996,0,20400,0.0
11817,Iceland,1996,0,20800,0.0
11818,Iceland,1997,8,18551,43.12
11819,Iceland,1997,2,5429,36.84
11820,Iceland,1997,10,36576,27.34
11821,Iceland,1997,3,20431,14.68
11822,Iceland,1997,3,21667,13.85
11823,Iceland,1997,2,20753,9.64
11824,Iceland,1997,3,35184,8.53
11825,Iceland,1997,1,19635,5.09
11826,Iceland,1997,1,20279,4.93
11827,Iceland,1997,0,20807,0.0
11828,Iceland,1997,0,7772,0.0
11829,Iceland,1997,0,21845,0.0
11830,Iceland,1998,9,37412,24.06
11831,Iceland,1998,5,21660,23.08
11832,Iceland,1998,4,18929,21.13
11833,Iceland,1998,4,20591,19.43
11834,Iceland,1998,1,5559,17.99
11835,Iceland,1998,1,8020,12.47
11836,Iceland,1998,2,20400,9.8
11837,Iceland,1998,3,36107,8.31
11838,Iceland,1998,1,20765,4.82
11839,Iceland,1998,0,20954,0.0
11840,Iceland,1998,0,19896,0.0
11841,Iceland,1998,0,21960,0.0
11842,Iceland,1999,14,38386,36.47
11843,Iceland,1999,4,20700,19.32
11844,Iceland,1999,4,21657,18.47
11845,Iceland,1999,1,5717,17.49
11846,Iceland,1999,2,20236,9.88
11847,Iceland,1999,2,20328,9.84
11848,Iceland,1999,2,20961,9.54
11849,Iceland,1999,1,19176,5.21
11850,Iceland,1999,1,37010,2.7
11851,Iceland,1999,0,21225,0.0
11852,Iceland,1999,0,8193,0.0
11853,Iceland,1999,0,22231,0.0
11854,Iceland,2000,13,20851,62.35
11855,Iceland,2000,13,21730,59.83
11856,Iceland,2000,6,19771,30.35
11857,Iceland,2000,10,39024,25.63
11858,Iceland,2000,3,20653,14.53
11859,Iceland,2000,4,37863,10.56
11860,Iceland,2000,1,21102,4.74
11861,Iceland,2000,0,20451,0.0
11862,Iceland,2000,0,21521,0.0
11863,Iceland,2000,0,8330,0.0
11864,Iceland,2000,0,22548,0.0
11865,Iceland,2000,0,5879,0.0
11866,Iceland,2001,8,21707,36.85
11867,Iceland,2001,2,6101,32.78
11868,Iceland,2001,5,21119,23.68
11869,Iceland,2001,9,39779,22.63
11870,Iceland,2001,4,20268,19.74
11871,Iceland,2001,5,38708,12.92
11872,Iceland,2001,2,20597,9.71
11873,Iceland,2001,1,21059,4.75
11874,Iceland,2001,0,21182,0.0
11875,Iceland,2001,0,21737,0.0
11876,Iceland,2001,0,8552,0.0
11877,Iceland,2001,0,22929,0.0
11878,Iceland,2002,7,20997,33.34
11879,Iceland,2002,6,20853,28.77
11880,Iceland,2002,3,21620,13.88
11881,Iceland,2002,1,8798,11.37
11882,Iceland,2002,4,39430,10.14
11883,Iceland,2002,4,40266,9.93
11884,Iceland,2002,2,20483,9.76
11885,Iceland,2002,2,21481,9.31
11886,Iceland,2002,1,21091,4.74
11887,Iceland,2002,0,21996,0.0
11888,Iceland,2002,0,23134,0.0
11889,Iceland,2002,0,6306,0.0
11890,Iceland,2003,6,21464,27.95
11891,Iceland,2003,5,21857,22.88
11892,Iceland,2003,8,40516,19.75
11893,Iceland,2003,4,22054,18.14
11894,Iceland,2003,1,20281,4.93
11895,Iceland,2003,1,20791,4.81
11896,Iceland,2003,1,39836,2.51
11897,Iceland,2003,0,21105,0.0
11898,Iceland,2003,0,21939,0.0
11899,Iceland,2003,0,9063,0.0
11900,Iceland,2003,0,22892,0.0
11901,Iceland,2003,0,6532,0.0
11902,Iceland,2004,3,6720,44.64
11903,Iceland,2004,6,21991,27.28
11904,Iceland,2004,9,41248,21.82
11905,Iceland,2004,4,20526,19.49
11906,Iceland,2004,4,21106,18.95
11907,Iceland,2004,4,22162,18.05
11908,Iceland,2004,2,22573,8.86
11909,Iceland,2004,2,40199,4.98
11910,Iceland,2004,1,21091,4.74
11911,Iceland,2004,0,21899,0.0
11912,Iceland,2004,0,9282,0.0
11913,Iceland,2004,0,22791,0.0
11914,Iceland,2005,6,21570,27.82
11915,Iceland,2005,10,41539,24.07
11916,Iceland,2005,5,22932,21.8
11917,Iceland,2005,6,40540,14.8
11918,Iceland,2005,3,22100,13.57
11919,Iceland,2005,3,23186,12.94
11920,Iceland,2005,0,21198,0.0
11921,Iceland,2005,0,20904,0.0
11922,Iceland,2005,0,21721,0.0
11923,Iceland,2005,0,9566,0.0
11924,Iceland,2005,0,22712,0.0
11925,Iceland,2005,0,6961,0.0
11926,Iceland,2006,6,22771,26.35
11927,Iceland,2006,10,44013,22.72
11928,Iceland,2006,4,23812,16.8
11929,Iceland,2006,6,40957,14.65
11930,Iceland,2006,3,23797,12.61
11931,Iceland,2006,2,23135,8.64
11932,Iceland,2006,1,21650,4.62
11933,Iceland,2006,0,21657,0.0
11934,Iceland,2006,0,21538,0.0
11935,Iceland,2006,0,9927,0.0
11936,Iceland,2006,0,22494,0.0
11937,Iceland,2006,0,7248,0.0
11938,Iceland,2007,3,7454,40.25
11939,Iceland,2007,7,23231,30.13
11940,Iceland,2007,12,45690,26.26
11941,Iceland,2007,6,24445,24.54
11942,Iceland,2007,1,10165,9.84
11943,Iceland,2007,2,22098,9.05
11944,Iceland,2007,2,24464,8.18
11945,Iceland,2007,2,24652,8.11
11946,Iceland,2007,1,22072,4.53
11947,Iceland,2007,1,41594,2.4
11948,Iceland,2007,0,21535,0.0
11949,Iceland,2007,0,22312,0.0
11950,Iceland,2008,7,25539,27.41
11951,Iceland,2008,10,46462,21.52
11952,Iceland,2008,5,25254,19.8
11953,Iceland,2008,5,25691,19.46
11954,Iceland,2008,4,24143,16.57
11955,Iceland,2008,1,7603,13.15
11956,Iceland,2008,4,42525,9.41
11957,Iceland,2008,2,22818,8.77
11958,Iceland,2008,0,22861,0.0
11959,Iceland,2008,0,21461,0.0
11960,Iceland,2008,0,10302,0.0
11961,Iceland,2008,0,22177,0.0
11962,Iceland,2009,10,26267,38.07
11963,Iceland,2009,6,24715,24.28
11964,Iceland,2009,10,44805,22.32
11965,Iceland,2009,6,42732,14.04
11966,Iceland,2009,1,7788,12.84
11967,Iceland,2009,2,23991,8.34
11968,Iceland,2009,1,26010,3.84
11969,Iceland,2009,0,22973,0.0
11970,Iceland,2009,0,22959,0.0
11971,Iceland,2009,0,21382,0.0
11972,Iceland,2009,0,10439,0.0
11973,Iceland,2009,0,22143,0.0
11974,Iceland,2010,3,7930,37.83
11975,Iceland,2010,8,23610,33.88
11976,Iceland,2010,7,26976,25.95
11977,Iceland,2010,11,43584,25.24
11978,Iceland,2010,6,23905,25.1
11979,Iceland,2010,5,42526,11.76
11980,Iceland,2010,3,26898,11.15
11981,Iceland,2010,1,21935,4.56
11982,Iceland,2010,1,22558,4.43
11983,Iceland,2010,1,22907,4.37
11984,Iceland,2010,0,21185,0.0
11985,Iceland,2010,0,10606,0.0
11986,Iceland,2011,5,23085,21.66
11987,Iceland,2011,6,27936,21.48
11988,Iceland,2011,8,43120,18.55
11989,Iceland,2011,2,24083,8.3
11990,Iceland,2011,2,27822,7.19
11991,Iceland,2011,1,21828,4.58
11992,Iceland,2011,1,22337,4.48
11993,Iceland,2011,1,22926,4.36
11994,Iceland,2011,1,42475,2.35
11995,Iceland,2011,0,21068,0.0
11996,Iceland,2011,0,10762,0.0
11997,Iceland,2011,0,8033,0.0
11998,Iceland,2012,7,22931,30.53
11999,Iceland,2012,2,8207,24.37
12000,Iceland,2012,6,28966,20.71
12001,Iceland,2012,8,42696,18.74
12002,Iceland,2012,4,28784,13.9
12003,Iceland,2012,3,24210,12.39
12004,Iceland,2012,2,22249,8.99
12005,Iceland,2012,2,22968,8.71
12006,Iceland,2012,3,42450,7.07
12007,Iceland,2012,0,21068,0.0
12008,Iceland,2012,0,10882,0.0
12009,Iceland,2012,0,21827,0.0
12010,Iceland,2013,5,8368,59.75
12011,Iceland,2013,7,23318,30.02
12012,Iceland,2013,12,42535,28.21
12013,Iceland,2013,3,10950,27.4
12014,Iceland,2013,5,24215,20.65
12015,Iceland,2013,6,29974,20.02
12016,Iceland,2013,3,22445,13.37
12017,Iceland,2013,5,42524,11.76
12018,Iceland,2013,3,29831,10.06
12019,Iceland,2013,0,22970,0.0
12020,Iceland,2013,0,21275,0.0
12021,Iceland,2013,0,22051,0.0
12022,Iceland,2014,5,8491,58.89
12023,Iceland,2014,9,23711,37.96
12024,Iceland,2014,8,31027,25.78
12025,Iceland,2014,4,24185,16.54
12026,Iceland,2014,7,42731,16.38
12027,Iceland,2014,4,42655,9.38
12028,Iceland,2014,1,11043,9.06
12029,Iceland,2014,2,22708,8.81
12030,Iceland,2014,2,22989,8.7
12031,Iceland,2014,2,30942,6.46
12032,Iceland,2014,0,21544,0.0
12033,Iceland,2014,0,22446,0.0
12034,Iceland,2015,7,24116,29.03
12035,Iceland,2015,11,43119,25.51
12036,Iceland,2015,6,24128,24.87
12037,Iceland,2015,6,32013,18.74
12038,Iceland,2015,2,11158,17.92
12039,Iceland,2015,5,32159,15.55
12040,Iceland,2015,2,42858,4.67
12041,Iceland,2015,1,22913,4.36
12042,Iceland,2015,0,22962,0.0
12043,Iceland,2015,0,21738,0.0
12044,Iceland,2015,0,22771,0.0
12045,Iceland,2015,0,8619,0.0
12046,Iceland,2016,8,25029,31.96
12047,Iceland,2016,10,33247,30.08
12048,Iceland,2016,11,44024,24.99
12049,Iceland,2016,6,24099,24.9
12050,Iceland,2016,1,8723,11.46
12051,Iceland,2016,2,23233,8.61
12052,Iceland,2016,2,32963,6.07
12053,Iceland,2016,0,22971,0.0
12054,Iceland,2016,0,43216,0.0
12055,Iceland,2016,0,11268,0.0
12056,Ireland,1985,65,251800,25.81
12057,Ireland,1985,47,251000,18.73
12058,Ireland,1985,48,314400,15.27
12059,Ireland,1985,51,367300,13.89
12060,Ireland,1985,21,274200,7.66
12061,Ireland,1985,4,56000,7.14
12062,Ireland,1985,24,353200,6.8
12063,Ireland,1985,11,248300,4.43
12064,Ireland,1985,1,85900,1.16
12065,Ireland,1985,3,303600,0.99
12066,Ireland,1985,1,360200,0.28
12067,Ireland,1985,0,342300,0.0
12068,Ireland,1986,62,249700,24.83
12069,Ireland,1986,47,251300,18.7
12070,Ireland,1986,56,372400,15.04
12071,Ireland,1986,44,314000,14.01
12072,Ireland,1986,5,56700,8.82
12073,Ireland,1986,25,358500,6.97
12074,Ireland,1986,18,273000,6.59
12075,Ireland,1986,13,249900,5.2
12076,Ireland,1986,10,303500,3.29
12077,Ireland,1986,1,87100,1.15
12078,Ireland,1986,1,359200,0.28
12079,Ireland,1986,0,341400,0.0
12080,Ireland,1987,58,247700,23.42
12081,Ireland,1987,39,251100,15.53
12082,Ireland,1987,54,380400,14.2
12083,Ireland,1987,29,313100,9.26
12084,Ireland,1987,5,58500,8.55
12085,Ireland,1987,6,89800,6.68
12086,Ireland,1987,17,272000,6.25
12087,Ireland,1987,21,366500,5.73
12088,Ireland,1987,8,250700,3.19
12089,Ireland,1987,7,301200,2.32
12090,Ireland,1987,1,340100,0.29
12091,Ireland,1987,0,358600,0.0
12092,Ireland,1988,15,59600,25.17
12093,Ireland,1988,50,248600,20.11
12094,Ireland,1988,47,246600,19.06
12095,Ireland,1988,47,312200,15.05
12096,Ireland,1988,36,388200,9.27
12097,Ireland,1988,32,374900,8.54
12098,Ireland,1988,18,271500,6.63
12099,Ireland,1988,13,249000,5.22
12100,Ireland,1988,2,91600,2.18
12101,Ireland,1988,6,298100,2.01
12102,Ireland,1988,0,337800,0.0
12103,Ireland,1988,0,355400,0.0
12104,Ireland,1989,77,397500,19.37
12105,Ireland,1989,11,60700,18.12
12106,Ireland,1989,42,242200,17.34
12107,Ireland,1989,42,245400,17.11
12108,Ireland,1989,41,307900,13.32
12109,Ireland,1989,24,270300,8.88
12110,Ireland,1989,21,383000,5.48
12111,Ireland,1989,5,95000,5.26
12112,Ireland,1989,8,242300,3.3
12113,Ireland,1989,7,293600,2.38
12114,Ireland,1989,0,333700,0.0
12115,Ireland,1989,0,351600,0.0
12116,Ireland,1990,58,244600,23.71
12117,Ireland,1990,51,236900,21.53
12118,Ireland,1990,85,406100,20.93
12119,Ireland,1990,9,61000,14.75
12120,Ireland,1990,44,309400,14.22
12121,Ireland,1990,20,238400,8.39
12122,Ireland,1990,20,269100,7.43
12123,Ireland,1990,29,391200,7.41
12124,Ireland,1990,12,291300,4.12
12125,Ireland,1990,2,97900,2.04
12126,Ireland,1990,4,347800,1.15
12127,Ireland,1990,0,330300,0.0
12128,Ireland,1991,69,243900,28.29
12129,Ireland,1991,91,407900,22.31
12130,Ireland,1991,53,247500,21.41
12131,Ireland,1991,61,307900,19.81
12132,Ireland,1991,8,63600,12.58
12133,Ireland,1991,19,269800,7.04
12134,Ireland,1991,15,251600,5.96
12135,Ireland,1991,23,400200,5.75
12136,Ireland,1991,2,99200,2.02
12137,Ireland,1991,4,293700,1.36
12138,Ireland,1991,0,324600,0.0
12139,Ireland,1991,0,342200,0.0
12140,Ireland,1992,80,246100,32.51
12141,Ireland,1992,60,248700,24.13
12142,Ireland,1992,68,313100,21.72
12143,Ireland,1992,82,416800,19.67
12144,Ireland,1992,11,64800,16.98
12145,Ireland,1992,21,270500,7.76
12146,Ireland,1992,11,252800,4.35
12147,Ireland,1992,4,101300,3.95
12148,Ireland,1992,16,410400,3.9
12149,Ireland,1992,6,297400,2.02
12150,Ireland,1992,3,339800,0.88
12151,Ireland,1992,0,321700,0.0
12152,Ireland,1993,57,247200,23.06
12153,Ireland,1993,56,250200,22.38
12154,Ireland,1993,85,426500,19.93
12155,Ireland,1993,45,316400,14.22
12156,Ireland,1993,8,65100,12.29
12157,Ireland,1993,28,421100,6.65
12158,Ireland,1993,14,271400,5.16
12159,Ireland,1993,13,252600,5.15
12160,Ireland,1993,9,300100,3.0
12161,Ireland,1993,3,102900,2.92
12162,Ireland,1993,8,335100,2.39
12163,Ireland,1993,0,317900,0.0
12164,Ireland,1994,77,249000,30.92
12165,Ireland,1994,99,436500,22.68
12166,Ireland,1994,69,318100,21.69
12167,Ireland,1994,13,64700,20.09
12168,Ireland,1994,44,252800,17.41
12169,Ireland,1994,27,272800,9.9
12170,Ireland,1994,38,431300,8.81
12171,Ireland,1994,13,303000,4.29
12172,Ireland,1994,9,256100,3.51
12173,Ireland,1994,3,103200,2.91
12174,Ireland,1994,2,328300,0.61
12175,Ireland,1994,0,310200,0.0
12176,Ireland,1995,67,253100,26.47
12177,Ireland,1995,111,444400,24.98
12178,Ireland,1995,76,319400,23.79
12179,Ireland,1995,14,66000,21.21
12180,Ireland,1995,48,254200,18.88
12181,Ireland,1995,20,259200,7.72
12182,Ireland,1995,34,441600,7.7
12183,Ireland,1995,13,273900,4.75
12184,Ireland,1995,11,306300,3.59
12185,Ireland,1995,3,105500,2.84
12186,Ireland,1995,4,319700,1.25
12187,Ireland,1995,2,302600,0.66
12188,Ireland,1996,89,257100,34.62
12189,Ireland,1996,82,323100,25.38
12190,Ireland,1996,111,454800,24.41
12191,Ireland,1996,15,66900,22.42
12192,Ireland,1996,44,256900,17.13
12193,Ireland,1996,15,262900,5.71
12194,Ireland,1996,24,453300,5.29
12195,Ireland,1996,14,309800,4.52
12196,Ireland,1996,8,274300,2.92
12197,Ireland,1996,2,107700,1.86
12198,Ireland,1996,4,312700,1.28
12199,Ireland,1996,0,296300,0.0
12200,Ireland,1997,105,327450,32.07
12201,Ireland,1997,80,261887,30.55
12202,Ireland,1997,126,467626,26.94
12203,Ireland,1997,49,260486,18.81
12204,Ireland,1997,12,67496,17.78
12205,Ireland,1997,23,276097,8.33
12206,Ireland,1997,33,466997,7.07
12207,Ireland,1997,19,313447,6.06
12208,Ireland,1997,12,267638,4.48
12209,Ireland,1997,3,109207,2.75
12210,Ireland,1997,4,305770,1.31
12211,Ireland,1997,0,290184,0.0
12212,Ireland,1998,106,268458,39.48
12213,Ireland,1998,112,328079,34.14
12214,Ireland,1998,140,479431,29.2
12215,Ireland,1998,55,264994,20.76
12216,Ireland,1998,11,68586,16.04
12217,Ireland,1998,34,479738,7.09
12218,Ireland,1998,12,279666,4.29
12219,Ireland,1998,13,314723,4.13
12220,Ireland,1998,10,271872,3.68
12221,Ireland,1998,3,111741,2.68
12222,Ireland,1998,1,283607,0.35
12223,Ireland,1998,1,298520,0.33
12224,Ireland,1999,82,274372,29.89
12225,Ireland,1999,86,327454,26.26
12226,Ireland,1999,58,270407,21.45
12227,Ireland,1999,104,490716,21.19
12228,Ireland,1999,10,68952,14.5
12229,Ireland,1999,18,283198,6.36
12230,Ireland,1999,15,277242,5.41
12231,Ireland,1999,17,315004,5.4
12232,Ireland,1999,26,490684,5.3
12233,Ireland,1999,5,113032,4.42
12234,Ireland,1999,2,292740,0.68
12235,Ireland,1999,1,278070,0.36
12236,Ireland,2000,99,283528,34.92
12237,Ireland,2000,138,501834,27.5
12238,Ireland,2000,85,326264,26.05
12239,Ireland,2000,51,276475,18.45
12240,Ireland,2000,7,69695,10.04
12241,Ireland,2000,37,502942,7.36
12242,Ireland,2000,21,314968,6.67
12243,Ireland,2000,5,114383,4.37
12244,Ireland,2000,10,288075,3.47
12245,Ireland,2000,9,283371,3.18
12246,Ireland,2000,1,287937,0.35
12247,Ireland,2000,0,273904,0.0
12248,Ireland,2001,104,295410,35.21
12249,Ireland,2001,89,324752,27.41
12250,Ireland,2001,139,512042,27.15
12251,Ireland,2001,66,285022,23.16
12252,Ireland,2001,9,70956,12.68
12253,Ireland,2001,34,512762,6.63
12254,Ireland,2001,18,295191,6.1
12255,Ireland,2001,14,313247,4.47
12256,Ireland,2001,11,294059,3.74
12257,Ireland,2001,2,116212,1.72
12258,Ireland,2001,2,284509,0.7
12259,Ireland,2001,0,269812,0.0
12260,Ireland,2002,100,308477,32.42
12261,Ireland,2002,89,325705,27.33
12262,Ireland,2002,62,294395,21.06
12263,Ireland,2002,109,521397,20.91
12264,Ireland,2002,7,72146,9.7
12265,Ireland,2002,19,308892,6.15
12266,Ireland,2002,29,521940,5.56
12267,Ireland,2002,14,302754,4.62
12268,Ireland,2002,14,315817,4.43
12269,Ireland,2002,3,118252,2.54
12270,Ireland,2002,2,267794,0.75
12271,Ireland,2002,1,282004,0.35
12272,Ireland,2003,93,325589,28.56
12273,Ireland,2003,135,529155,25.51
12274,Ireland,2003,61,316763,19.26
12275,Ireland,2003,57,304682,18.71
12276,Ireland,2003,10,73562,13.59
12277,Ireland,2003,37,530989,6.97
12278,Ireland,2003,21,311239,6.75
12279,Ireland,2003,16,315513,5.07
